RunID,seed,log_inv_sq_dist_m,seed_x_m,seed_y_m
Run_576_1,9,-16.518413925436892,1.1470541210260288e-05,1.4751853381830074e-06
Run_576_1,10,-17.006363555667466,8.773600880829866e-05,3.339622092381889e-05
Run_576_1,11,-17.09341776198007,8.541005802538887e-05,3.797494276396444e-05
Run_576_1,12,-17.01233422325595,8.946732769939312e-05,3.964830304284499e-05
Run_577_1,1,-18.206010531695416,3.088211861116253e-05,5.777613901441079e-05
Run_577_1,2,-18.1173711681699,2.757450594829241e-05,6.322924364339273e-05
Run_577_1,3,-17.982942951322045,9.48467040109384e-05,5.906408415658619e-05
Run_577_1,4,-18.19215032086834,8.836219828940506e-05,5.893790675145334e-05
Run_577_1,5,-17.877760913317815,9.770159933692212e-05,7.116374233088781e-05
Run_577_1,6,-18.478418358907582,3.961260237691037e-05,6.941960914649021e-05
Run_577_1,7,-18.390589068604935,3.611546083362756e-05,6.627127210047922e-05
Run_578_1,1,-17.445566947618843,3.2056658399137587e-06,1.5513100761397278e-05
Run_578_1,2,-17.24701266585587,9.971175385818234e-07,9.44276098335932e-06
Run_578_1,3,-17.61405329688842,1.1883678752090108e-06,9.090446333393578e-05
Run_578_1,4,-17.98783547369487,3.4548721857777697e-05,4.135173975717811e-05
Run_578_1,5,-17.8327108529102,3.999622941036074e-05,4.130511295528139e-05
Run_578_1,6,-18.110282329773323,6.2279738371397056e-06,7.686676602230661e-05
Run_578_1,7,-17.909754666343943,2.2268769590215898e-06,8.179189959159161e-05
Run_578_1,8,-18.3311097955093,1.2083624515187027e-05,7.065798877366091e-05
Run_578_1,9,-18.3033616249959,1.9643292928209e-05,7.056747745623186e-05
Run_578_1,10,-18.47022951426501,1.6442527704691572e-05,6.401902278611936e-05
Run_579_1,1,-16.89971865293836,8.300149631320147e-05,8.521686783951919e-05
Run_579_1,2,-17.300230825628805,7.451420350859263e-05,6.726140925043732e-05
Run_579_1,3,-16.930912700269182,6.238473343822239e-05,9.947453554422384e-05
Run_579_1,4,-16.913556377402234,7.461546259745477e-05,3.06267926841516e-05
Run_579_1,5,-16.910530570899855,1.891802192451249e-05,8.841858455455281e-05
Run_579_1,6,-16.220267775915545,1.424793348715181e-05,3.827606950998954e-06
Run_579_1,7,-17.536271845033244,3.486426129850713e-05,5.863726695825076e-05
Run_579_1,8,-17.64650995984541,4.48671912226759e-05,5.611472274872952e-05
Run_579_1,9,-16.38488477082516,3.119382058259021e-05,3.8890847726805655e-06
Run_579_1,10,-17.615362110677083,5.584746284130009e-05,6.987757208641491e-05
Run_579_1,11,-17.42758251896471,6.036221221271031e-05,7.911746280580718e-05
Run_579_1,12,-17.550990604624747,5.161538532899074e-05,7.606749228665393e-05
Run_579_1,13,-17.607205925449485,3.960015109784545e-05,5.792890614950743e-05
Run_579_1,14,-16.782663963909577,9.153397495119673e-05,7.849900002266435e-05
Run_579_1,15,-16.732810728563955,4.425060119101196e-06,7.572249426501305e-05
Run_580_1,1,-17.37641925594777,1.27175580283138e-05,8.446313497123313e-05
Run_580_1,2,-17.5175673067658,2.533944666415524e-05,1.7505232343248322e-05
Run_580_1,3,-17.53044390341407,8.35729568622085e-06,2.5840447729191317e-05
Run_580_1,4,-17.904585054700853,1.2866502175193353e-05,5.339437958474561e-05
Run_580_1,5,-17.369503989901755,3.892864019205632e-05,8.775086065143542e-05
Run_580_1,6,-17.094138471512483,4.521344585373815e-05,3.762969449239364e-06
Run_580_1,7,-17.644499246831685,2.9795351151505766e-05,7.85194887423483e-05
Run_580_1,8,-17.434926864066327,3.670458486675775e-05,1.47493269041185e-05
Run_580_1,9,-17.761332875898642,8.580470537379999e-06,6.040697683344724e-05
Run_580_1,10,-16.88532580217717,8.094430643042363e-05,7.609671546650619e-05
Run_581_1,1,-16.698621896541162,3.00776227813917e-06,5.37474103598281e-05
Run_581_1,2,-16.386506550203336,1.750344436447863e-07,9.55358218998386e-05
Run_581_1,3,-17.261566382238843,5.9266156553749305e-05,2.585756311292649e-05
Run_581_1,4,-17.558070579179635,7.19167910486902e-05,5.843891602586711e-05
Run_581_1,5,-16.718437924870063,5.631219169470682e-05,1.3885972151431309e-06
Run_581_1,6,-17.037289325670503,7.198679972226145e-05,9.462330971589644e-05
Run_581_1,7,-16.991468999690873,7.772392141526933e-05,1.800773502682621e-05
Run_581_1,8,-16.805066511576015,9.682944877878448e-05,9.009036474534652e-05
Run_581_1,9,-16.945046526601022,9.15571338680796e-05,8.661162927653903e-05
Run_581_1,10,-17.518802404914936,5.6801029995131264e-05,7.237734013844572e-05
Run_581_1,11,-17.17204997257154,6.054281919668383e-05,2.1720136798297315e-05
Run_582_1,1,-17.221763391325915,3.855812394137238e-06,6.161994129985182e-05
Run_582_1,2,-17.661121827394286,2.060675971581579e-05,1.9332793178040603e-05
Run_582_1,3,-17.392287333040674,5.829377421161693e-06,2.5453833931155635e-05
Run_582_1,4,-17.352955059364888,8.54768058202663e-05,5.920239765517078e-05
Run_582_1,5,-17.86200595237976,3.0005959984309312e-05,5.203527715689638e-05
Run_582_1,6,-17.752327780308033,4.213063804572401e-05,9.452183405267018e-06
Run_582_1,7,-17.334529290903426,9.04789462643092e-05,2.429109702509203e-05
Run_582_1,8,-17.17739340685034,9.834424431900904e-05,4.346708838886214e-05
Run_583_1,1,-18.141833020000988,6.16469787746182e-05,5.372023016760634e-05
Run_583_1,2,-17.30746490766155,9.042777393380357e-05,6.688200531459916e-05
Run_583_1,3,-18.162009097397906,6.299428268881012e-05,3.882942445915216e-05
Run_583_1,4,-17.721156608821076,3.56061238121487e-05,2.152513857121995e-05
Run_583_1,5,-17.737824965775197,8.148068230199741e-05,4.873460515241688e-05
Run_583_1,6,-17.749926909926288,6.299721816493735e-05,7.090583569766195e-05
Run_583_1,7,-17.1376863530759,8.48249524206399e-05,6.551872615209209e-06
Run_583_1,8,-17.781274661569437,2.7371181551535723e-05,5.195084494714494e-05
Run_583_1,9,-17.697102493308392,2.5633277490854547e-05,5.5873946550753073e-05
Run_583_1,10,-16.98718350394068,6.965348902167063e-08,3.0753582338349093e-05
Run_584_1,1,-17.547820783332586,7.530560965740182e-05,1.2725429863713224e-05
Run_584_1,2,-17.41679064316479,1.032731595518711e-05,8.510524520260822e-05
Run_584_1,3,-17.555980311421376,6.778999174618843e-06,6.756083397181051e-05
Run_584_1,4,-18.041165700091124,2.548849930289028e-05,5.20795738966474e-05
Run_584_1,5,-17.508405352298425,9.753514589422436e-05,5.3175973667857005e-05
Run_584_1,6,-17.78656428565962,8.239656904204513e-05,3.6441735016751706e-05
Run_585_1,1,-17.893853270621758,1.5664933706428026e-05,4.882594878025517e-05
Run_585_1,2,-17.79903563205314,5.315654579066919e-05,9.989651017766852e-05
Run_585_1,3,-18.28063110662964,3.220710264587814e-05,6.931877523733613e-05
Run_585_1,4,-17.430357900958292,9.404355186536578e-05,9.136413814717123e-05
Run_585_1,5,-17.60604210602403,6.978401244849535e-05,1.819284723699904e-05
Run_585_1,6,-18.027868860125857,3.140259223616717e-05,3.615921768341461e-05
Run_586_1,1,-18.278259193894066,8.135119219467599e-05,6.589911772888786e-05
Run_586_1,2,-17.11238808796042,8.68227732300232e-06,4.983742761931494e-05
Run_586_1,3,-17.467759822129008,8.748567789671881e-05,9.997797647468224e-05
Run_586_1,4,-18.11990614321491,9.29020102850139e-05,5.1317432177570224e-05
Run_586_1,5,-17.685658519241723,6.125222384523957e-05,1.6857150111436927e-05
Run_586_1,6,-18.174728888245284,7.453516449064898e-05,7.506026593292877e-05
Run_586_1,7,-17.866410671714785,8.821714514894889e-05,2.768628817563618e-05
Run_587_1,1,-17.395650346994888,2.6972090774549325e-06,4.299658355685779e-05
Run_587_1,2,-17.37185491896629,2.416233284948388e-08,8.143824137335785e-05
Run_587_1,3,-18.048890636934043,7.69712173985268e-05,8.047866977784543e-05
Run_587_1,4,-18.316529978864295,6.714441586086416e-05,5.6895971027135134e-05
Run_587_1,5,-18.05979483231083,8.122846994939066e-05,6.822186584006921e-05
Run_587_1,6,-17.760202849178448,9.291034359669048e-05,5.629476396618053e-05
Run_588_1,1,-16.703406014071923,9.925358444331526e-05,2.355762395211741e-05
Run_588_1,2,-17.104766119157084,2.848543867231059e-05,1.9441051392178896e-05
Run_588_1,3,-16.638591073540862,9.901383493378304e-05,1.5774844173750446e-05
Run_588_1,4,-17.434863580407043,4.85512730975138e-05,2.961093370674881e-05
Run_588_1,5,-16.87729181478965,8.880799781624394e-05,6.222741593818137e-05
Run_588_1,6,-16.9677998466802,2.7756968246247705e-05,1.1254802472941256e-05
Run_588_1,7,-16.753547974560135,2.658826394631081e-05,5.690340549898153e-08
Run_588_1,8,-16.811938872849428,8.637446374456091e-05,7.082074622478292e-05
Run_588_1,9,-17.17331145367182,7.791903916887247e-05,5.261830141541758e-05
Run_588_1,10,-16.243087563373447,5.605832128482193e-06,9.695775923013942e-05
Run_588_1,11,-16.782570461101496,3.122522498566968e-05,8.316283400129297e-05
Run_588_1,12,-16.700554615730763,3.0944470859160543e-06,2.7563151090991145e-05
Run_589_1,1,-16.668313806385026,8.56021515498955e-05,9.491334914098284e-05
Run_589_1,2,-16.77488223785131,9.038970368748153e-05,8.517334947829166e-05
Run_589_1,3,-16.934776519884394,5.7794540841078393e-05,3.735819832871275e-06
Run_589_1,4,-16.831502003931366,5.154368945419332e-06,5.168454043972509e-05
Run_589_1,5,-17.313615767247548,8.344504404276845e-05,4.8269809121963e-05
Run_589_1,6,-17.083966615615246,8.145341049402784e-05,2.0862430939832885e-05
Run_589_1,7,-17.553044431594188,3.67030882799698e-05,5.187404880287158e-05
Run_589_1,8,-17.679750056941774,5.177011184352965e-05,3.978522964707691e-05
Run_589_1,9,-17.369837730566367,3.311788151158672e-05,3.1998659375722555e-05
Run_589_1,10,-17.035557152296917,8.520551318199727e-05,7.499185233667348e-05
Run_589_1,11,-17.425160334585016,3.786586619689106e-05,6.642302139851196e-05
Run_589_1,12,-16.49647219146808,2.016281685928824e-06,1.2195408002034772e-05
Run_590_1,1,-16.611616045125253,7.165447894796709e-06,8.607646722834592e-05
Run_590_1,2,-16.38507332991684,4.29506832574533e-06,9.81389416692565e-05
Run_590_1,3,-17.15510996935424,7.42569847452937e-05,7.246511886171689e-05
Run_590_1,4,-17.28456847363481,2.4635452128473905e-05,4.014584512084549e-05
Run_590_1,5,-17.45607633963541,6.466414468191673e-05,3.731646400421661e-05
Run_590_1,6,-16.57356914971875,8.347982055230861e-05,6.594837570872799e-07
Run_590_1,7,-16.819129531060895,9.15760501683036e-05,7.365006078014422e-05
Run_590_1,8,-17.140703570954273,2.058758288120539e-05,3.311842394738224e-05
Run_590_1,9,-17.560218830905352,3.934826011092536e-05,4.8770440416991256e-05
Run_590_1,10,-17.263766003736148,3.935470899817343e-05,2.306457809221389e-05
Run_590_1,11,-16.49677295679648,9.613760682206064e-05,6.98543469123414e-06
Run_590_1,12,-17.38275987040598,6.04459310725073e-05,6.93426914146684e-05
Run_591_1,1,-18.011902122642898,6.178128716597845e-05,9.777836270232756e-06
Run_591_1,2,-18.1337552630729,5.784524313269558e-05,9.7009422022354e-05
Run_591_1,3,-18.380096738235597,4.458654613929635e-05,2.4301256235281613e-05
Run_591_1,4,-18.272276274570032,4.371553993206385e-05,9.096886452632467e-05
Run_592_1,1,-17.072047030881393,7.091361154869212e-05,2.811803680205034e-05
Run_592_1,2,-17.256938550379015,5.543759844942399e-05,6.151209205068452e-05
Run_592_1,3,-17.319387619728293,3.328340736159914e-05,3.554317787526464e-05
Run_592_1,4,-16.814768140984,5.0150000123673125e-05,8.458199320335613e-05
Run_592_1,5,-16.31524652864987,9.900771171052952e-05,9.319736967340078e-06
Run_592_1,6,-16.365984265019488,2.2439467493155607e-06,2.633084541080271e-06
Run_592_1,7,-16.637289297387085,2.957436579345091e-06,2.276699015104057e-05
Run_592_1,8,-16.407050521516837,9.083589012937972e-05,8.25429104587056e-05
Run_592_1,9,-16.47971367937873,4.333845591284706e-05,9.938896708542062e-05
Run_592_1,10,-16.824871163319184,8.644826798829763e-05,3.903067889522205e-05
Run_592_1,11,-17.23369156663574,2.612927772600169e-05,3.912004229359353e-05
Run_592_1,12,-16.54829474171385,1.3131342501461949e-05,3.6601671098414266e-06
Run_592_1,13,-16.86860165393124,8.531743086270762e-06,4.944291367669779e-05
Run_592_1,14,-17.125453817727383,6.85397331527035e-05,5.889561640508359e-05
Run_593_1,1,-18.012351757633727,4.751619695686569e-05,6.401575207321252e-05
Run_593_1,2,-17.929696608848293,6.15318173563653e-05,1.729150908757689e-05
Run_593_1,3,-17.89866049145817,1.9801309520186054e-05,2.951946883805584e-05
Run_593_1,4,-16.91788200200991,3.829813223619955e-07,9.878161719751892e-05
Run_593_1,5,-17.68401611695779,5.482030966971499e-05,2.465810284555293e-06
Run_593_1,6,-17.426220416563517,9.640328694334466e-05,3.171373438030783e-05
Run_594_1,1,-17.975477571460345,8.548013491133102e-05,1.105482749300822e-05
Run_594_1,2,-17.693035695672172,7.161126094507958e-06,9.468520276082356e-05
Run_594_1,3,-18.415269851937254,3.569892193070971e-05,1.2467906378897544e-05
Run_595_1,1,-17.854776309867,9.82962912162204e-05,3.731841937999921e-07
Run_595_1,2,-17.58719741523796,5.487382054740372e-06,1.148294578910221e-05
Run_595_1,3,-18.357667384408423,6.185771150246404e-05,5.866960478449596e-05
Run_595_1,4,-18.117669027317607,8.42037544499074e-05,6.321135182143192e-05
Run_596_1,1,-18.75751633193562,3.303855956613021e-05,6.058514435102489e-05
Run_596_1,2,-18.456252164025,9.968635473513908e-05,2.24439776552104e-05
Run_596_1,3,-19.114338869545808,6.584556293836243e-05,7.351903701215461e-05
Run_597_1,1,-17.993463227581845,4.394891350248517e-05,5.8523033226246646e-05
Run_597_1,2,-17.731527493682066,5.659414173324127e-05,5.516522098664794e-05
Run_597_1,3,-17.162195834844802,1.5995227189271453e-05,8.868544585757973e-05
Run_597_1,4,-17.79065595949973,3.0320369751736158e-05,4.1264858864381365e-05
Run_597_1,5,-17.81451086825716,3.58181474306566e-05,7.297635317822439e-05
Run_597_1,6,-17.42740367479188,2.898103054635152e-05,8.535753744006769e-05
Run_597_1,7,-17.754871992308743,2.5910304185920756e-05,4.233554404575379e-05
Run_597_1,8,-17.5379904387797,1.3046235372898638e-05,6.633408092274354e-05
Run_597_1,9,-17.102106406128595,7.713883998234088e-05,5.088592655700768e-05
Run_597_1,10,-16.78649004857558,2.4351934489456023e-05,7.440508579168613e-06
Run_597_1,11,-17.961394359380368,3.035938288916197e-05,5.105590393954086e-05
Run_597_1,12,-16.35189899779206,9.770092691712456e-05,8.785283549486889e-05
Run_597_1,13,-17.27528805111029,1.904510149818749e-05,2.750057794117078e-05
Run_597_1,14,-17.850203816621114,2.322615906698088e-05,6.097967937543749e-05
Run_598_1,1,-18.196703609263164,3.541154937507918e-05,4.765596419284101e-05
Run_598_1,2,-17.680593443286757,7.648618290356096e-05,3.916711975633512e-05
Run_598_1,3,-17.96707347995388,5.125585395427952e-05,2.386469846270392e-05
Run_598_1,4,-17.22619443786789,9.572222176215618e-07,3.16392797716369e-05
Run_598_1,5,-17.661932033772118,2.244965065188481e-05,6.561873853385771e-05
Run_598_1,6,-17.582755699814864,8.013771235837633e-05,4.610556274301717e-05
Run_598_1,7,-17.091599969860333,2.096930034500966e-06,1.710299333834065e-05
Run_598_1,8,-17.525022761568458,8.115380745131618e-05,3.582712627367077e-05
Run_598_1,9,-17.612528609656017,6.36468794720878e-05,7.24117553196892e-05
Run_598_1,10,-18.033234120425053,4.4666372184997965e-05,6.267838838560354e-05
Run_599_1,1,-17.618266341476506,9.383326373723188e-06,8.867715833299509e-05
Run_599_1,2,-18.22249500646277,3.682178496596123e-05,2.644765928592677e-05
Run_599_1,3,-18.15359014687314,1.5298324102667737e-05,6.952636813422589e-05
Run_599_1,4,-18.5872559672086,5.0081044545215305e-05,4.954422416962566e-05
Run_599_1,5,-17.893387639124025,3.5548166497916256e-05,1.5744738005840444e-05
Run_599_1,6,-18.700171763832795,3.7743926935445786e-05,4.7805382877264656e-05
Run_599_1,7,-17.584035945009642,8.20290842400556e-05,7.028072467134871e-05
Run_600_1,1,-17.826565985013964,3.072332728263598e-05,8.003522464890277e-05
Run_600_1,2,-17.51625265201663,8.233806777044149e-05,8.838924618777025e-05
Run_600_1,3,-18.268030587380345,4.2969719317311066e-05,6.389134828839276e-05
Run_600_1,4,-17.933646824082246,4.5196857151877375e-05,8.560345580613954e-05
Run_600_1,5,-17.893323544595965,3.519194986686432e-05,4.263023387276171e-05
Run_600_1,6,-17.2546883371685,7.677264338377648e-06,4.4131103795757554e-05
Run_600_1,7,-17.331112586215326,9.651711589958643e-05,4.706235480397258e-05
Run_600_1,8,-17.37259807715154,9.74797298487151e-05,5.9978186180655474e-05
Run_600_1,9,-18.037715513646926,3.9200441322144144e-05,4.6221270725860346e-05
Run_601_1,1,-17.35037595027665,8.915916257696344e-05,5.710848824921985e-05
Run_601_1,2,-17.437756663943702,1.532949649654238e-05,7.704747680521526e-05
Run_601_1,3,-17.540755456103035,3.777888351376194e-05,2.5818185709627414e-05
Run_601_1,4,-16.922428588144506,8.740266950464634e-05,1.1738311725443015e-05
Run_601_1,5,-17.177717449296807,5.57890210464315e-05,8.99397194238282e-06
Run_601_1,6,-17.720605819297145,4.458529595219237e-05,8.178728293571841e-05
Run_601_1,7,-17.276944871722435,2.7718016375522145e-05,9.760801981184538e-05
Run_601_1,8,-17.18565109176448,2.287797219946777e-05,9.954522791470073e-05
Run_602_1,1,-17.960146770108906,4.066298163607205e-05,7.392921835130109e-05
Run_602_1,2,-17.711399585793362,3.701096610363736e-05,8.56912038185137e-05
Run_602_1,3,-17.19943633713878,8.154095150710276e-05,7.071445481091625e-05
Run_602_1,4,-17.317930558962583,1.768192331210165e-05,1.8014654724509865e-05
Run_602_1,5,-17.090630791071504,7.197981400052304e-05,9.496460902322204e-05
Run_602_1,6,-17.152753926715487,1.1961927463026976e-05,1.3636018908178511e-05
Run_602_1,7,-17.52030927805604,3.3564310047822776e-05,2.204611913340947e-05
Run_602_1,8,-17.61347080655939,7.154242077153198e-06,7.26562829399052e-05
Run_602_1,9,-17.889918170543176,1.697910509814307e-05,6.673704515081936e-05
Run_603_1,1,-18.174695156632065,8.66301784095994e-05,1.3741735150440409e-05
Run_603_1,2,-18.40271011372337,3.620127988563104e-05,7.674554817106552e-05
Run_603_1,3,-18.426192543425095,9.467201280046882e-05,9.255535105021804e-05
Run_604_1,1,-18.968328287272445,7.261719688627582e-05,1.4690900019156487e-05
Run_604_1,2,-18.316923186259686,6.200325015836003e-05,8.638164016647383e-05
Run_604_1,3,-18.871357916775256,9.54645159649644e-05,1.766890235976819e-05
Run_605_1,1,-18.870532136939218,7.615091976314147e-05,5.867854232029511e-05
Run_605_1,2,-19.38567446767946,4.377751190654017e-05,2.001993821746192e-05
Run_605_1,3,-19.093626427572413,1.63265185852523e-05,4.268651421073688e-05
Run_606_1,1,-16.390567974540883,1.1833876357293806e-05,9.19829221498866e-05
Run_606_1,2,-16.450108348282342,2.5074352864665063e-05,9.543621250639331e-05
Run_606_1,3,-16.353909168089945,1.4756918321511516e-05,9.530600068756335e-05
Run_606_1,4,-16.775874905297936,6.962205594809801e-05,2.839817338805549e-05
Run_606_1,5,-16.895576822218644,5.9939905761717775e-05,2.4091814805208392e-05
Run_606_1,6,-16.689661676503977,2.5425605451566214e-06,3.2367817348244625e-05
Run_606_1,7,-16.74852025827456,2.05723548903654e-05,1.5660355797665767e-05
Run_606_1,8,-16.357792356744614,7.896098035542295e-06,6.193535332122004e-06
Run_606_1,9,-16.378153918663617,4.612864330882893e-06,9.878061331221297e-06
Run_606_1,10,-17.10430483622355,5.0352778468783e-05,2.728301937037004e-05
Run_606_1,11,-16.645228699369802,7.610539575888034e-05,6.714432695385316e-05
Run_606_1,12,-17.275968711422486,3.210063451859164e-05,6.348214466248152e-05
Run_606_1,13,-17.19600466242227,3.2225888357325206e-05,6.758046679113648e-05
Run_606_1,14,-17.360372281679588,3.8232870473523085e-05,6.021669624878304e-05
Run_606_1,15,-17.43906985704887,3.543495697336815e-05,5.161774379330995e-05
Run_606_1,16,-17.230594405022707,5.188614755774325e-05,3.50645226723304e-05
Run_606_1,17,-17.407342860585953,4.022357609087535e-05,4.0412504594081415e-05
Run_606_1,18,-16.616475336253462,8.09736481031724e-05,5.574187114333152e-05
Run_606_1,19,-16.481999816736796,8.634582901885647e-05,5.420884807110695e-05
Run_607_1,1,-16.308053426812698,2.387072630888179e-05,7.659059800059099e-06
Run_607_1,2,-16.16432187855635,1.6591501836685442e-05,6.005825419925911e-06
Run_607_1,3,-15.972461543293056,3.104219741972858e-06,7.856480052906196e-05
Run_607_1,4,-16.68039075087869,4.015382363431574e-05,1.634981065452478e-05
Run_607_1,5,-16.999818514218813,5.6973886309912105e-05,3.872592276164752e-05
Run_607_1,6,-16.72559528065898,5.7422291688482735e-05,2.129108511352317e-05
Run_607_1,7,-16.801613731454566,6.423236644898515e-05,3.23999909278742e-05
Run_607_1,8,-16.944557422139496,4.9743903974934405e-05,2.806901686514218e-05
Run_607_1,9,-16.98266598621203,5.198080087572733e-05,5.581889043171428e-05
Run_607_1,10,-17.032589887233083,5.290586822401749e-05,5.127248872255632e-05
Run_607_1,11,-17.013406420853944,4.652654973894603e-05,5.604487498735374e-05
Run_607_1,12,-16.188684554016977,7.59465899969796e-07,5.746090850035341e-05
Run_607_1,13,-16.27839896464957,3.2690503649566133e-06,3.3067735527851225e-05
Run_607_1,14,-16.359839643372982,5.309548420747343e-05,5.078578957366867e-06
Run_607_1,15,-16.381237507258145,4.845687862913532e-05,5.111385583358713e-06
Run_607_1,16,-16.87306279057901,6.055874608379168e-05,5.485438346061743e-05
Run_607_1,17,-16.626673373499504,7.3525601202576e-05,4.876552007565879e-05
Run_607_1,18,-16.923310906420113,6.173778994981886e-05,4.525188936170574e-05
Run_607_1,19,-15.710783176239453,8.921513077399114e-05,9.052402032205124e-05
Run_607_1,20,-15.918830509403596,8.356142012991782e-05,8.39937305798266e-05
Run_607_1,21,-16.152502462021516,3.99787665929584e-06,6.790231786552289e-05
Run_607_1,22,-16.296094855939796,7.000751802126921e-06,6.220515962916421e-05
Run_607_1,23,-16.190217448844173,1.139911010121769e-05,7.523777209981353e-05
Run_607_1,24,-16.409347175116928,1.5140319747582326e-05,6.719157650437972e-05
Run_607_1,25,-16.43846892388244,7.548100683015694e-05,2.430308775749632e-05
Run_607_1,26,-16.604816688575735,7.183778283094518e-05,3.044915731007037e-05
Run_607_1,27,-16.50696915805793,7.656362881996907e-05,3.240994320144876e-05
Run_608_1,1,-15.503906472698052,9.157382174411972e-06,2.4385730738809163e-06
Run_608_1,2,-16.82846566667705,6.75537445221068e-05,5.233141953312503e-05
Run_608_1,3,-16.73549649164465,6.887154693354445e-05,4.7708390320427365e-05
Run_608_1,4,-16.94700141169866,6.048076568659372e-05,7.661448140492776e-05
Run_608_1,5,-16.8556338564355,5.891443097370518e-05,8.297545814321507e-05
Run_608_1,6,-16.762223567839797,6.885174647311167e-05,8.065534053639423e-05
Run_608_1,7,-16.35182262530088,4.222777989053136e-05,2.6049783505829844e-05
Run_608_1,8,-16.11927208942937,4.770385520512155e-05,1.622367827912665e-05
Run_608_1,9,-16.54584950465318,2.137701810043554e-05,7.856947229377584e-05
Run_608_1,10,-16.727553197363893,2.8367144782338046e-05,7.645816644185697e-05
Run_608_1,11,-16.85486353679277,3.588824948401839e-05,7.779220571795362e-05
Run_608_1,12,-16.493211305837814,2.70074861746567e-05,8.990755310007936e-05
Run_608_1,13,-16.623119698215636,2.601115203127932e-05,8.08042715580779e-05
Run_608_1,14,-16.476219361577062,1.5932029439145806e-05,6.128309232606768e-05
Run_608_1,15,-16.729383994369424,2.6726279427719757e-05,7.212962550250214e-05
Run_608_1,16,-16.478640407049447,8.32925750019245e-05,7.842142346842718e-05
Run_608_1,17,-16.217176840264134,9.180925322341002e-05,8.389988574410841e-05
Run_608_1,18,-16.2817577955058,9.195735583036158e-05,7.627816851669184e-05
Run_608_1,19,-16.44159838199246,8.668488104606e-05,7.20717605212389e-05
Run_608_1,20,-16.10230221513188,9.889272511138194e-05,7.730514410217224e-05
Run_608_1,21,-17.08455441083594,5.068151410534622e-05,6.830989695646396e-05
Run_608_1,22,-16.40634606574422,8.359552531230001e-05,8.401302189353592e-05
Run_608_1,23,-16.63574358127083,7.775489069088909e-05,7.587991942789554e-05
Run_608_1,24,-16.007345476714832,7.58044885305835e-07,4.68157036867831e-05
Run_608_1,25,-16.190436650636986,1.9491610491510308e-05,9.875623836241564e-05
Run_608_1,26,-15.815815244811603,3.327493793645497e-05,6.341557793628633e-06
Run_609_1,1,-16.289549763102112,5.742197849581268e-05,3.268303919944135e-05
Run_609_1,2,-16.33235254856583,6.29383068781316e-05,3.833813737604126e-05
Run_609_1,3,-16.170768899108836,5.430217844188981e-05,2.550762937580731e-05
Run_609_1,4,-16.183405733268728,6.743988388638851e-05,3.0710972310182254e-05
Run_609_1,5,-15.82084665873302,5.817096369204709e-05,9.264257358912382e-06
Run_609_1,6,-15.659777359431478,4.480094754219869e-05,2.3266393900742173e-06
Run_609_1,7,-15.70848724057401,9.940060768621404e-05,6.199066324463354e-05
Run_609_1,8,-15.480346129132128,9.161442447698912e-06,8.980470111447696e-05
Run_609_1,9,-15.81038766467373,2.344756830480372e-05,8.299748057703859e-05
Run_609_1,10,-15.90208373095,6.608169359498324e-05,1.4920709647573475e-05
Run_609_1,11,-16.0417534966935,5.144805937514036e-05,1.9123257588438948e-05
Run_609_1,12,-15.9243527704808,5.075984102509188e-05,1.369155342326374e-05
Run_609_1,13,-15.964850998857314,5.545473234843181e-05,1.5584594316646025e-05
Run_609_1,14,-15.503717401017074,2.0768903849059265e-05,9.865335719322062e-05
Run_609_1,15,-15.645364177493148,1.6618388299222866e-05,8.67284634959882e-05
Run_609_1,16,-15.523052253163645,1.316340423874552e-05,9.118995139910342e-05
Run_609_1,17,-15.480252839381588,5.7295265130725084e-06,1.7594555498803482e-05
Run_609_1,18,-15.694594313360172,1.4880605836748283e-05,2.1732270978097316e-05
Run_609_1,19,-15.639341499875384,6.881147465416238e-06,2.99893445618504e-05
Run_609_1,20,-15.773299996354778,1.3657561996535344e-05,3.000352058319412e-05
Run_609_1,21,-15.462773534724443,1.3493496775599695e-06,8.010199727342062e-05
Run_609_1,22,-15.466130991926365,9.552469793748508e-05,9.19777822323079e-05
Run_609_1,23,-15.645721201873934,8.551628390357438e-05,9.010275560803863e-05
Run_609_1,24,-15.706905613208459,8.969234108864051e-05,8.195528996632298e-05
Run_609_1,25,-15.733073288877135,7.696447349865838e-05,9.13995895879641e-05
Run_609_1,26,-15.499844481510499,2.161737754649833e-07,7.384302455823255e-05
Run_609_1,27,-15.427606933569093,9.423622531458048e-05,9.579877173469116e-05
Run_609_1,28,-15.480467525219197,8.761204343131486e-05,9.811656512012368e-05
Run_609_1,29,-16.32155226904196,6.861866517705108e-05,5.8819861699064005e-05
Run_609_1,30,-16.367277830253954,6.161625958038674e-05,6.2500930266789e-05
Run_609_1,31,-16.247697160495644,7.017021428046813e-05,6.497482965573447e-05
Run_609_1,32,-16.27310583505031,7.286953920451712e-05,5.564577797001552e-05
Run_609_1,33,-15.7069607542873,8.463429512897934e-05,1.588682789677781e-05
Run_609_1,34,-15.639126575544369,7.984623330393565e-05,8.473526874420442e-06
Run_609_1,35,-15.71525810102648,8.958153177134975e-05,2.1590756191715817e-05
Run_610_1,1,-15.37629136961768,9.805225340708013e-05,9.124428795808932e-05
Run_610_1,2,-15.456572059402182,9.368203380587608e-05,9.017206366626188e-05
Run_610_1,3,-15.47937964379554,8.513971750593538e-05,9.729621267937052e-05
