RunID,Pattern, Intensity, Radius, Points Per Cluster,Time (s),Area (pixels),Scale (pixels per meter),Facet Area (pixels),Facet Perimeter (pixels),Facet Aspect Ratio,Facet Sides,Is Edge Facet,Scale (pixels per meter) (facet),seed,winner_index,Median Colony Area (pixels),Median-Normed Colony Area,Colony ID,Diameter (meters)
Run_698_1,aggregate,61,0.1,3,18400,429,3000000.0,1908.5,191.69787406921387,1.8832488929961757,7.0,False,3000000.0,1,0.2247838616714697,414.0,0.036231884057971,1,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,384,3000000.0,964.5,132.36109352111816,1.375527451870493,5.0,False,3000000.0,2,0.3981337480559875,414.0,-0.072463768115942,2,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,483,3000000.0,1684.0,174.3938283920288,1.5461993413864588,6.0,True,3000000.0,3,0.2868171021377672,414.0,0.1666666666666666,3,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,453,3000000.0,1169.5,148.14445304870603,1.987193032787951,5.0,False,3000000.0,4,0.387345019238991,414.0,0.0942028985507246,4,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,429,3000000.0,1256.5,167.49403703212738,2.862767464283712,7.0,False,3000000.0,5,0.3414245921209709,414.0,0.036231884057971,5,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,396,3000000.0,951.0,156.0269193649292,2.9383011447166942,6.0,False,3000000.0,6,0.416403785488959,414.0,-0.0434782608695652,6,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,270,3000000.0,,,,,,,7,,414.0,-0.3478260869565217,7,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,414,3000000.0,2599.0,208.1095352172852,1.709666066388248,6.0,False,3000000.0,8,0.1592920353982301,414.0,0.0,8,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,453,3000000.0,1161.0,167.9746060371399,3.230916243925364,7.0,False,3000000.0,9,0.3901808785529715,414.0,0.0942028985507246,9,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,417,3000000.0,498.0,97.92221546173096,1.2671155371585532,4.0,False,3000000.0,10,0.8373493975903614,414.0,0.0072463768115942,10,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,426,3000000.0,1856.0,181.92406272888184,1.2655074996662712,5.0,True,3000000.0,11,0.2295258620689655,414.0,0.0289855072463768,11,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,402,3000000.0,1422.0,151.74785995483398,1.6738568237323166,6.0,False,3000000.0,12,0.2827004219409282,414.0,-0.0289855072463768,12,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,453,3000000.0,746.5,114.62347221374512,1.2943677402991254,4.0,False,3000000.0,13,0.6068318821165438,414.0,0.0942028985507246,13,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,435,3000000.0,1541.5,151.2573366165161,1.196613683356333,9.0,False,3000000.0,14,0.2821926694777814,414.0,0.0507246376811594,14,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,384,3000000.0,2983.5,212.26107454299927,1.3253011277721225,7.0,True,3000000.0,15,0.1287078934137757,414.0,-0.072463768115942,15,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,420,3000000.0,976.5,133.45358502864838,1.8854964564149037,6.0,False,3000000.0,16,0.4301075268817204,414.0,0.0144927536231884,16,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,378,3000000.0,2284.0,189.893332362175,1.229938326372223,9.0,False,3000000.0,17,0.1654991243432574,414.0,-0.0869565217391304,17,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,435,3000000.0,4001.5,246.99943351745603,1.214849961665358,8.0,False,3000000.0,18,0.108709234037236,414.0,0.0507246376811594,18,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,384,3000000.0,1108.5,165.92853164672852,2.4642857142857144,4.0,True,3000000.0,19,0.3464140730717185,414.0,-0.072463768115942,19,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,408,3000000.0,740.5,109.90151119232178,1.7016493786085154,6.0,False,3000000.0,20,0.550979068197164,414.0,-0.0144927536231884,20,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,402,3000000.0,891.5,154.9123497009277,2.134043569666728,3.0,False,3000000.0,21,0.4509254066180594,414.0,-0.0289855072463768,21,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,384,3000000.0,857.0,143.82414150238037,2.583333333333333,4.0,True,3000000.0,22,0.4480746791131855,414.0,-0.072463768115942,22,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,417,3000000.0,5462.0,335.2608857154846,2.171875,7.0,True,3000000.0,23,0.0763456609300622,414.0,0.0072463768115942,23,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,444,3000000.0,656.0,107.9191837310791,1.565217391304348,4.0,True,3000000.0,24,0.676829268292683,414.0,0.072463768115942,24,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,402,3000000.0,1076.5,138.67874717712402,1.196165226747682,6.0,False,3000000.0,25,0.3734324198792382,414.0,-0.0289855072463768,25,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,399,3000000.0,734.0,124.5221004486084,2.0434782608695654,5.0,True,3000000.0,26,0.5435967302452316,414.0,-0.036231884057971,26,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,441,3000000.0,749.5,116.52184581756592,2.028168942294394,7.0,False,3000000.0,27,0.5883922615076718,414.0,0.0652173913043478,27,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,429,3000000.0,808.0,122.99523210525513,1.968749926258038,5.0,False,3000000.0,28,0.530940594059406,414.0,0.036231884057971,28,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,417,3000000.0,1231.0,149.51826858520508,1.525990729592885,4.0,False,3000000.0,29,0.338748984565394,414.0,0.0072463768115942,29,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,483,3000000.0,410.5,89.14051818847656,1.334935720155007,5.0,False,3000000.0,30,1.176613885505481,414.0,0.1666666666666666,30,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,420,3000000.0,442.0,88.70936107635498,1.9155722742642725,4.0,False,3000000.0,31,0.9502262443438914,414.0,0.0144927536231884,31,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,414,3000000.0,1737.0,166.14750862121582,1.3638103623990117,8.0,False,3000000.0,32,0.238341968911917,414.0,0.0,32,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,411,3000000.0,2286.5,206.48018050193787,2.4857142857142858,8.0,False,3000000.0,33,0.1797507106931992,414.0,-0.0072463768115942,33,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,399,3000000.0,1566.0,175.82672595977783,2.3548387096774195,6.0,False,3000000.0,34,0.2547892720306513,414.0,-0.036231884057971,34,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,372,3000000.0,1100.0,142.42140197753906,2.1489727320499,4.0,False,3000000.0,35,0.3381818181818182,414.0,-0.1014492753623188,35,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,420,3000000.0,629.5,98.840416431427,1.334841601956012,6.0,False,3000000.0,36,0.6671961874503575,414.0,0.0144927536231884,36,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,438,3000000.0,966.5,154.3639259338379,2.626233676546554,5.0,False,3000000.0,37,0.4531815830315571,414.0,0.0579710144927536,37,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,423,3000000.0,1437.5,157.35457229614258,1.1411889313746086,4.0,False,3000000.0,38,0.2942608695652174,414.0,0.0217391304347826,38,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,372,3000000.0,495.0,95.37792587280272,1.98571441623776,5.0,False,3000000.0,39,0.7515151515151515,414.0,-0.1014492753623188,39,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,423,3000000.0,1200.5,167.60948657989502,3.842105263157895,6.0,True,3000000.0,40,0.3523531861724281,414.0,0.0217391304347826,40,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,456,3000000.0,659.0,106.80964183807372,1.071348925016528,6.0,False,3000000.0,41,0.6919575113808801,414.0,0.1014492753623188,41,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,399,3000000.0,2082.5,185.91749095916748,1.6392106318227673,6.0,False,3000000.0,42,0.1915966386554622,414.0,-0.036231884057971,42,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,408,3000000.0,587.5,109.40191876888277,1.283375311962928,5.0,False,3000000.0,43,0.694468085106383,414.0,-0.0144927536231884,43,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,402,3000000.0,1586.0,163.145601272583,1.687552978239713,6.0,False,3000000.0,44,0.253467843631778,414.0,-0.0289855072463768,44,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,411,3000000.0,1091.5,136.84646451473236,1.4250613407611898,6.0,False,3000000.0,45,0.3765460375629867,414.0,-0.0072463768115942,45,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,396,3000000.0,2427.5,204.91771745681763,2.051282051282051,7.0,True,3000000.0,46,0.1631307929969104,414.0,-0.0434782608695652,46,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,390,3000000.0,1269.0,144.129159450531,1.0140655341488034,6.0,True,3000000.0,47,0.3073286052009456,414.0,-0.0579710144927536,47,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,450,3000000.0,1708.0,166.82145023345947,1.3835688870183256,5.0,False,3000000.0,48,0.2634660421545667,414.0,0.0869565217391304,48,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,369,3000000.0,1688.0,172.85756921768188,1.2142228205495205,5.0,False,3000000.0,49,0.2186018957345971,414.0,-0.108695652173913,49,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,270,3000000.0,1846.5,177.81220817565918,1.0833333333333333,5.0,True,3000000.0,50,0.1462225832656377,414.0,-0.3478260869565217,50,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,369,3000000.0,394.5,86.97437763214111,2.2,4.0,True,3000000.0,51,0.935361216730038,414.0,-0.108695652173913,51,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,444,3000000.0,505.0,93.74361085891724,1.9713261836803224,6.0,False,3000000.0,52,0.8792079207920792,414.0,0.072463768115942,52,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,411,3000000.0,1560.5,164.6856722831726,1.8852616699092772,6.0,True,3000000.0,53,0.2633771227170778,414.0,-0.0072463768115942,53,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,396,3000000.0,544.0,107.44642162322998,2.0,4.0,False,3000000.0,54,0.7279411764705882,414.0,-0.0434782608695652,54,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,429,3000000.0,477.0,87.4804277420044,1.3142856130794696,5.0,False,3000000.0,55,0.89937106918239,414.0,0.036231884057971,55,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,417,3000000.0,2929.5,229.6819887161255,2.0714285844037343,7.0,True,3000000.0,56,0.1423451100870455,414.0,0.0072463768115942,56,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,432,3000000.0,5215.5,303.110778093338,1.625,6.0,True,3000000.0,57,0.082830025884383,414.0,0.0434782608695652,57,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,303,3000000.0,1365.0,182.81309509277344,2.2285714285714286,3.0,True,3000000.0,58,0.2219780219780219,414.0,-0.2681159420289855,58,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,453,3000000.0,1809.0,182.132710814476,2.3534798696031203,8.0,False,3000000.0,59,0.2504145936981758,414.0,0.0942028985507246,59,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,279,3000000.0,622.0,135.4685516357422,4.538461538461538,4.0,True,3000000.0,60,0.4485530546623794,414.0,-0.3260869565217391,60,1.66e-06
Run_698_1,aggregate,61,0.1,3,18400,438,3000000.0,1101.0,137.25954055786133,1.6666666666666667,6.0,True,3000000.0,61,0.3978201634877384,414.0,0.0579710144927536,61,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,342,3000000.0,662.5,106.39579200744627,1.0682556228044209,4.0,False,3000000.0,1,0.5162264150943396,309.0,0.1067961165048543,1,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,384,3000000.0,675.0,111.28193020820618,1.3846152569278871,5.0,False,3000000.0,2,0.5688888888888889,309.0,0.2427184466019417,2,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,276,3000000.0,508.5,98.12709283828735,1.4545456031624628,6.0,False,3000000.0,3,0.5427728613569321,309.0,-0.1067961165048543,3,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,261,3000000.0,527.0,93.07860565185548,1.395314867475326,6.0,False,3000000.0,4,0.4952561669829222,309.0,-0.1553398058252427,4,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,312,3000000.0,1629.5,165.57350730895996,1.8389912144032,7.0,False,3000000.0,5,0.1914697760049094,309.0,0.0097087378640776,5,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,315,3000000.0,1984.0,177.19010829925537,1.457988128421822,6.0,False,3000000.0,6,0.1587701612903226,309.0,0.0194174757281553,6,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,336,3000000.0,2000.5,176.93069076538086,1.0401629796958594,5.0,False,3000000.0,7,0.1679580104973756,309.0,0.087378640776699,7,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,273,3000000.0,1418.0,157.96265125274658,1.115101781166265,6.0,False,3000000.0,8,0.192524682651622,309.0,-0.116504854368932,8,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,318,3000000.0,1381.5,159.51994252204895,2.0092792967176267,7.0,False,3000000.0,9,0.2301845819761129,309.0,0.029126213592233,9,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,285,3000000.0,1225.0,153.29369354248047,2.125000024990009,5.0,False,3000000.0,10,0.2326530612244897,309.0,-0.0776699029126213,10,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,312,3000000.0,3134.0,223.8269386291504,1.2345606004801792,7.0,False,3000000.0,11,0.0995532865347798,309.0,0.0097087378640776,11,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,327,3000000.0,636.5,105.6717472076416,1.628159097971693,5.0,False,3000000.0,12,0.5137470542026709,309.0,0.058252427184466,12,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,267,3000000.0,1383.0,172.17990112304688,2.280423503348384,5.0,True,3000000.0,13,0.193058568329718,309.0,-0.1359223300970873,13,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,306,3000000.0,4281.0,252.0620712041855,1.2941176470588236,7.0,True,3000000.0,14,0.071478626489138,309.0,-0.0097087378640776,14,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,333,3000000.0,392.5,80.73572099208832,1.8499997664452048,6.0,False,3000000.0,15,0.8484076433121019,309.0,0.0776699029126213,15,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,321,3000000.0,427.5,103.26400756835938,3.0,5.0,True,3000000.0,16,0.7508771929824561,309.0,0.0388349514563106,16,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,318,3000000.0,564.0,100.90155601501463,2.0560750013928697,5.0,True,3000000.0,17,0.5638297872340425,309.0,0.029126213592233,17,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,285,3000000.0,3033.5,219.13249254226685,1.3185876967429049,8.0,True,3000000.0,18,0.0939508818196802,309.0,-0.0776699029126213,18,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,288,3000000.0,1220.0,146.97209453582764,2.019417590852291,8.0,False,3000000.0,19,0.2360655737704918,309.0,-0.0679611650485436,19,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,321,3000000.0,889.5,151.33304595947266,2.7916666666666665,4.0,True,3000000.0,20,0.3608768971332209,309.0,0.0388349514563106,20,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,270,3000000.0,1057.5,179.09831428527832,3.6654365403042446,4.0,False,3000000.0,21,0.2553191489361702,309.0,-0.1262135922330097,21,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,330,3000000.0,3535.5,237.73390865325928,1.5653986429806304,8.0,False,3000000.0,22,0.0933389902418328,309.0,0.0679611650485436,22,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,225,3000000.0,601.0,105.09262943267822,1.032258064516129,5.0,True,3000000.0,23,0.3743760399334442,309.0,-0.2718446601941747,23,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,288,3000000.0,503.5,91.08861351013184,1.0689127360927588,4.0,False,3000000.0,24,0.5719960278053625,309.0,-0.0679611650485436,24,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,333,3000000.0,4236.0,270.8953456878662,1.8333333333333333,6.0,True,3000000.0,25,0.0786118980169971,309.0,0.0776699029126213,25,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,351,3000000.0,2558.0,240.49488735198972,2.756756756756757,6.0,True,3000000.0,26,0.1372165754495699,309.0,0.1359223300970873,26,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,297,3000000.0,1814.0,190.59505796432492,1.5330303820513211,7.0,False,3000000.0,27,0.1637265711135612,309.0,-0.0388349514563106,27,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,303,3000000.0,1097.0,142.3732762336731,2.1156350388020506,6.0,False,3000000.0,28,0.276207839562443,309.0,-0.0194174757281553,28,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,342,3000000.0,1024.0,174.47457790374756,3.24165067770782,4.0,True,3000000.0,29,0.333984375,309.0,0.1067961165048543,29,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,315,3000000.0,1616.0,176.54436016082764,1.2723049235048314,5.0,False,3000000.0,30,0.1949257425742574,309.0,0.0194174757281553,30,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,237,3000000.0,1054.5,144.76979064941406,2.6704629556068493,5.0,False,3000000.0,31,0.22475106685633,309.0,-0.233009708737864,31,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,279,3000000.0,623.5,106.92330479621889,1.6041238575133496,5.0,False,3000000.0,32,0.4474739374498797,309.0,-0.0970873786407767,32,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,339,3000000.0,1599.5,170.49032306671145,2.090909090909091,7.0,True,3000000.0,33,0.2119412316348859,309.0,0.0970873786407767,33,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,309,3000000.0,474.5,93.41496276855467,2.034964861254297,5.0,False,3000000.0,34,0.6512118018967334,309.0,0.0,34,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,264,3000000.0,336.0,81.04159450531006,2.583333333333333,4.0,True,3000000.0,35,0.7857142857142857,309.0,-0.145631067961165,35,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,300,3000000.0,1003.0,128.3919267654419,1.7752806815417237,6.0,True,3000000.0,36,0.2991026919242273,309.0,-0.029126213592233,36,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,318,3000000.0,2597.0,251.9351291656494,2.888888888888889,5.0,True,3000000.0,37,0.1224489795918367,309.0,0.029126213592233,37,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,297,3000000.0,3023.0,233.9011240005493,1.6359964510109,6.0,False,3000000.0,38,0.0982467747270923,309.0,-0.0388349514563106,38,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,300,3000000.0,1241.0,156.8523998260498,1.3230865497792346,4.0,True,3000000.0,39,0.24174053182917,309.0,-0.029126213592233,39,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,318,3000000.0,2935.5,223.2649998664856,1.8655570579085288,6.0,False,3000000.0,40,0.1083290751149718,309.0,0.029126213592233,40,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,273,3000000.0,1441.0,179.15027809143066,2.176470588235294,4.0,True,3000000.0,41,0.1894517696044413,309.0,-0.116504854368932,41,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,312,3000000.0,2799.0,215.95295333862305,1.156555704547316,5.0,False,3000000.0,42,0.1114683815648445,309.0,0.0097087378640776,42,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,291,3000000.0,1415.0,151.80791902542114,1.7091019850831082,7.0,False,3000000.0,43,0.2056537102473498,309.0,-0.058252427184466,43,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,345,3000000.0,987.0,123.02888298034668,1.4234232939311833,6.0,False,3000000.0,44,0.3495440729483283,309.0,0.116504854368932,44,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,300,3000000.0,2107.0,186.84539413452148,1.1955375314019194,6.0,False,3000000.0,45,0.1423825344091124,309.0,-0.029126213592233,45,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,312,3000000.0,847.5,144.50678825378418,2.451406766654032,4.0,False,3000000.0,46,0.368141592920354,309.0,0.0097087378640776,46,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,309,3000000.0,1658.0,172.04050278663635,2.0973709783129726,8.0,False,3000000.0,47,0.1863691194209891,309.0,0.0,47,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,348,3000000.0,1251.0,159.70302772521973,2.059406153452012,6.0,False,3000000.0,48,0.2781774580335731,309.0,0.1262135922330097,48,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,300,3000000.0,1008.0,133.97112274169922,1.9411764921321195,5.0,False,3000000.0,49,0.2976190476190476,309.0,-0.029126213592233,49,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,315,3000000.0,826.0,115.80342674255373,1.1904762194895329,4.0,False,3000000.0,50,0.3813559322033898,309.0,0.0194174757281553,50,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,300,3000000.0,1925.0,181.07774543762207,1.9322035492399252,7.0,False,3000000.0,51,0.1558441558441558,309.0,-0.029126213592233,51,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,336,3000000.0,762.0,128.77119636535645,2.228522417932276,5.0,False,3000000.0,52,0.4409448818897638,309.0,0.087378640776699,52,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,321,3000000.0,2103.0,195.5538787841797,1.1090909242235945,4.0,True,3000000.0,53,0.1526390870185449,309.0,0.0388349514563106,53,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,246,3000000.0,1007.5,126.23873329162598,1.008599371567306,6.0,True,3000000.0,54,0.2441687344913151,309.0,-0.203883495145631,54,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,270,3000000.0,2768.0,225.35770416259768,1.7765576729323824,5.0,True,3000000.0,55,0.097543352601156,309.0,-0.1262135922330097,55,1.66e-06
Run_699_1,aggregate,56,0.1,5,17400,303,3000000.0,6192.0,314.51673412323,1.7265875334465317,7.0,True,3000000.0,56,0.0489341085271317,309.0,-0.0194174757281553,56,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2034,3000000.0,2610.5,236.2048072814941,2.2093023255813957,4.0,True,3000000.0,1,0.7791610802528252,2049.0,-0.007320644216691,1,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2094,3000000.0,1328.5,146.44275283813477,1.0263157894736843,4.0,True,3000000.0,2,1.5762137749341365,2049.0,0.0219619326500732,2,1.66e-06
Run_69_1,regular,25,0.1,0,28100,1128,3000000.0,1372.0,159.4664077758789,1.6875,4.0,True,3000000.0,3,0.8221574344023324,2049.0,-0.4494875549048316,3,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2109,3000000.0,2657.0,217.17335891723636,2.040749570104556,6.0,False,3000000.0,4,0.7937523522770041,2049.0,0.0292825768667642,4,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2076,3000000.0,2308.0,190.75112533569336,1.619852553961932,5.0,True,3000000.0,5,0.8994800693240901,2049.0,0.0131771595900439,5,1.66e-06
Run_69_1,regular,25,0.1,0,28100,1695,3000000.0,3046.0,246.511417388916,1.4652979722971842,4.0,True,3000000.0,6,0.556467498358503,2049.0,-0.1727672035139092,6,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2025,3000000.0,1788.0,179.39171409606934,1.4222222222222225,5.0,True,3000000.0,7,1.1325503355704698,2049.0,-0.0117130307467057,7,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2073,3000000.0,3124.0,236.442081451416,1.3,4.0,True,3000000.0,8,0.663572343149808,2049.0,0.0117130307467057,8,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2148,3000000.0,2970.0,249.9756774902344,2.3423810267905654,4.0,False,3000000.0,9,0.7232323232323232,2049.0,0.048316251830161,9,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2046,3000000.0,3389.5,224.6232533454895,1.4587897884950438,7.0,False,3000000.0,10,0.6036288538132468,2049.0,-0.0014641288433382,10,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2049,3000000.0,3891.0,262.6272850036621,1.1678939520777014,5.0,False,3000000.0,11,0.5265998457979953,2049.0,0.0,11,1.66e-06
Run_69_1,regular,25,0.1,0,28100,1953,3000000.0,3096.5,243.49334192276,2.2195121951219514,5.0,True,3000000.0,12,0.6307120943000162,2049.0,-0.0468521229868228,12,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2097,3000000.0,3198.0,234.6567478179932,1.6698646786119729,6.0,False,3000000.0,13,0.6557223264540337,2049.0,0.0234260614934114,13,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2019,3000000.0,3523.5,250.2991199493408,1.8801237822864016,5.0,True,3000000.0,14,0.573009791400596,2049.0,-0.0146412884333821,14,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2193,3000000.0,1976.0,190.85292053222656,1.868421052631579,4.0,True,3000000.0,15,1.1098178137651822,2049.0,0.0702781844802342,15,1.66e-06
Run_69_1,regular,25,0.1,0,28100,1407,3000000.0,4569.5,266.6802444458008,1.2058823529411764,6.0,True,3000000.0,16,0.3079111500164131,2049.0,-0.3133235724743777,16,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2109,3000000.0,6714.0,331.6720542907715,1.4502088626890657,6.0,True,3000000.0,17,0.3141197497765862,2049.0,0.0292825768667642,17,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2151,3000000.0,5169.5,289.09055519104004,1.1955513814995598,5.0,True,3000000.0,18,0.4160943998452461,2049.0,0.0497803806734992,18,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2037,3000000.0,1933.5,182.41522979736328,1.0377358490566038,4.0,True,3000000.0,19,1.0535298681148175,2049.0,-0.0058565153733528,19,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2025,3000000.0,5991.5,289.0744934082031,1.2696223991119346,7.0,False,3000000.0,20,0.3379788033046816,2049.0,-0.0117130307467057,20,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2043,3000000.0,1711.5,168.01325035095215,1.7717075908305042,5.0,True,3000000.0,21,1.193689745836985,2049.0,-0.0029282576866764,21,1.66e-06
Run_69_1,regular,25,0.1,0,28100,1998,3000000.0,10895.5,402.92410349845886,1.5108576154973574,7.0,True,3000000.0,22,0.1833784589968335,2049.0,-0.0248901903367496,22,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2094,3000000.0,3377.0,239.10861015319824,1.9386951793744356,5.0,True,3000000.0,23,0.6200769914124963,2049.0,0.0219619326500732,23,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2058,3000000.0,3345.0,232.8244731426239,1.6907299547983954,7.0,False,3000000.0,24,0.6152466367713004,2049.0,0.0043923865300146,24,1.66e-06
Run_69_1,regular,25,0.1,0,28100,2124,3000000.0,6014.5,307.0957679748535,1.5001845855263851,6.0,True,3000000.0,25,0.3531465624740211,2049.0,0.0366032210834553,25,1.66e-06
Run_6_1,poisson,41,0.0,0,22400,921,3000000.0,906.0,129.5294919013977,1.1481481761684396,5.0,False,3000000.0,1,1.0165562913907285,855.0,0.0771929824561403,1,1.66e-06
