RunID,seed,dist_m,centroid_x_m,centroid_y_m,seed_x_m,seed_y_m
Run_698_1,8,5.293934821422711e-06,2.52e-05,6.22e-05,2.4327327938753755e-05,5.697848782755492e-05
Run_698_1,9,1.9432221738699466e-06,6.66e-05,2.7e-05,6.824473459944432e-05,2.8034872221296212e-05
Run_698_1,10,1.4853337230691431e-06,6.74e-05,2e-05,6.803182981174879e-05,1.8655750262089692e-05
Run_698_1,11,1.919371853872426e-06,9.1e-05,7.18e-05,8.910925220880135e-05,7.146975599397555e-05
Run_698_1,12,4.583382820660594e-06,6.92e-05,6.62e-05,7.37205923173157e-05,6.695607088381511e-05
Run_698_1,13,2.4248285680050025e-06,7.74e-05,6.2e-05,7.749453535378607e-05,6.442298507034149e-05
Run_698_1,14,4.090360327856181e-06,7.86e-05,7.58e-05,7.953614802961223e-05,7.181820712764302e-05
Run_698_1,15,7.018964406760652e-06,9.06e-05,5.62e-05,8.592481944692493e-05,6.143531738670367e-05
Run_698_1,16,1.8022929632543874e-06,3.68e-05,4.5e-05,3.595491103865074e-05,4.6591880828706064e-05
Run_698_1,17,4.94004052111392e-06,4.4e-05,3.4e-05,3.9628226036204295e-05,3.6300346226055e-05
Run_698_1,18,8.3303849146931e-06,2.74e-05,2.68e-05,3.316884646097591e-05,3.280963587388056e-05
Run_698_1,19,1.712214021478942e-06,9.68e-05,1.36e-05,9.69778947952113e-05,1.530294753212946e-05
Run_698_1,20,9.91095224421215e-07,1.18e-05,5.46e-05,1.0828539758200651e-05,5.479630268076032e-05
Run_698_1,21,2.9773033151504328e-06,1.32e-05,4.5e-05,1.1794990494772576e-05,4.7624934917407736e-05
Run_698_1,22,1.3041308605048747e-06,2.8e-06,5.94e-05,3.734828106674272e-06,5.849068503130489e-05
Run_698_1,23,1.2966675269379964e-05,2.42e-05,9.24e-05,3.649342606345066e-05,9.652387477550205e-05
Run_698_1,24,3.970663772616105e-07,6.66e-05,9.68e-05,6.624140594740744e-05,9.66294948288265e-05
Run_698_1,25,3.451890768439217e-06,6.96e-05,8.84e-05,6.72833496841355e-05,9.095903911483212e-05
Run_698_1,26,2.129200941690688e-06,5.48e-05,9.7e-05,5.6741651555652995e-05,9.78737767944543e-05
Run_698_1,27,1.2373622622034837e-06,5.34e-05,9.14e-05,5.4389784048745386e-05,9.065744164890932e-05
Run_698_1,28,2.3317845632282244e-06,6.38e-05,8.42e-05,6.175659607939965e-05,8.532326295522668e-05
Run_698_1,29,3.1848087704221704e-06,4.38e-05,8.72e-05,4.692067337155175e-05,8.656407184977718e-05
Run_698_1,30,1.1769649050236466e-06,5.64e-05,8.14e-05,5.664757369163602e-05,8.25506318502749e-05
Run_698_1,31,1.6136368270343137e-06,5.18e-05,8.26e-05,5.2853986024089706e-05,8.382185812211768e-05
Run_698_1,32,3.0233780228594926e-06,6.1e-05,7.32e-05,6.045892230820229e-05,7.617456712826398e-05
Run_698_1,33,6.433827046992829e-06,3.86e-05,7.66e-05,4.5020444176075246e-05,7.618523855950928e-05
Run_698_1,34,3.7881714206923818e-06,4.12e-05,6.72e-05,4.497446194799751e-05,6.6878006652756e-05
Run_698_1,35,3.1662954264758968e-06,5.12e-05,6.2e-05,4.8097374360084704e-05,6.136822403791978e-05
Run_698_1,36,1.9492976294587872e-06,7.72e-05,2.22e-05,7.841879215226472e-05,2.0678715365951657e-05
Run_698_1,37,4.4577198445380685e-06,6.26e-05,3.24e-05,6.700098683333754e-05,3.310892954881154e-05
Run_698_1,38,4.60215867112238e-06,5.64e-05,3.92e-05,5.936415002670095e-05,4.272046574381795e-05
Run_698_1,39,1.1605268788462484e-06,7.2e-05,1.52e-05,7.234574501438273e-05,1.630782806497854e-05
Run_698_1,40,1.5089722607308116e-06,7.48e-05,3e-06,7.625012591496247e-05,3.417291402271012e-06
Run_698_1,41,1.2430189293495779e-06,6.7e-05,4.48e-05,6.789906445271878e-05,4.394164158501308e-05
Run_698_1,42,5.5818453664660605e-06,8.28e-05,4.16e-05,7.721816296119354e-05,4.159035804237116e-05
Run_698_1,43,1.7004818288860534e-06,7.16e-05,3.72e-05,7.06479316907527e-05,3.860897281197993e-05
Run_698_1,44,1.934010859403022e-06,7.36e-05,5.22e-05,7.366536776053925e-05,5.026709414089281e-05
Run_698_1,45,2.710216496131417e-06,8.36e-05,2.82e-05,8.461760958282663e-05,2.568807958071075e-05
Run_698_1,46,5.8817899421574155e-06,9.42e-05,3.2e-05,9.219301505283244e-05,2.6471214930429385e-05
Run_698_1,47,3.455595397837387e-06,5.48e-05,4.6e-06,5.15366265517403e-05,5.736456462319843e-06
Run_698_1,48,5.87948827895248e-06,4.84e-05,1.66e-05,4.8211578562724445e-05,1.0723531691201372e-05
Run_698_1,49,6.276357530992033e-06,3.74e-05,1.28e-05,4.206905937812829e-05,8.605652806412815e-06
Run_698_1,50,8.985725309951806e-06,2.76e-05,6.6e-06,3.416595288882402e-05,4.6554631546932635e-07
Run_698_1,51,1.0232028268619232e-06,4.22e-05,2.4e-06,4.174722068226778e-05,1.4824298858767391e-06
Run_698_1,52,1.4701606019805891e-06,8.06e-05,1.16e-05,7.971080219025913e-05,1.2770768743504868e-05
Run_698_1,53,4.304395331433843e-06,9.04e-05,7.8e-06,8.961814750232728e-05,1.2032791731369782e-05
Run_698_1,54,2.289949797760428e-06,7.42e-05,8.8e-06,7.631520002766655e-05,9.677381854851384e-06
Run_698_1,55,1.4933792558197534e-06,8.4e-05,1.78e-05,8.250708177413164e-05,1.7762895113760603e-05
Run_698_1,56,1.030045697246804e-05,6e-06,3.6e-05,7.3507931038873094e-06,4.6211501938116446e-05
Run_698_1,57,1.3421172758693365e-05,1.02e-05,7.58e-05,1.0318325870088616e-05,6.237934885308613e-05
Run_698_1,58,4.185507709778392e-06,9.6e-05,8.24e-05,9.984574638969548e-05,8.074811940662815e-05
Run_698_1,59,3.3972787146188793e-06,6.06e-05,1.52e-05,6.395197052422433e-05,1.575298848951293e-05
Run_698_1,60,4.93103427609675e-06,9.02e-05,9.82e-05,8.52708743827824e-05,9.806281515488168e-05
Run_698_1,61,3.0243980762750265e-06,7.76e-05,9.3e-05,7.929848113834603e-05,9.550242793032264e-05
Run_699_1,1,1.284604159385295e-06,5.32e-05,4.8e-05,5.207244468177933e-05,4.861548911498279e-05
Run_699_1,2,2.0872116387815384e-06,4.14e-05,5.26e-05,4.340727670335356e-05,5.202790502428428e-05
Run_699_1,3,1.5760877039295448e-06,4.64e-05,4.78e-05,4.630379874111025e-05,4.937314899747797e-05
Run_699_1,4,1.4326261798241993e-06,4.88e-05,5.98e-05,4.904148257467464e-05,6.121212745077992e-05
Run_699_1,5,4.3993753965725e-06,5.9e-05,5.84e-05,5.525019929246266e-05,5.609923957489705e-05
Run_699_1,6,6.03558064578321e-06,3.36e-05,6.1e-05,3.961815901458268e-05,6.054174700551979e-05
Run_699_1,7,6.377270791657422e-06,5.38e-05,7.1e-05,4.994481569439147e-05,6.59199274887147e-05
Run_699_1,8,4.840234962690195e-06,4.08e-05,7e-05,4.345236641460142e-05,6.595119438639703e-05
Run_699_1,9,2.6441891763178217e-06,7.92e-05,3.82e-05,7.917628816119468e-05,4.084408285589858e-05
Run_699_1,10,4.696491638637727e-06,6.96e-05,5.44e-05,7.066126212689336e-05,4.9824985638294034e-05
Run_699_1,11,4.5392668034067485e-06,8.12e-05,5.92e-05,8.037191314700092e-05,5.4736905190744814e-05
Run_699_1,12,1.2923113446808033e-06,7.2e-05,4.3e-05,7.194744981000452e-05,4.429124245946381e-05
Run_699_1,13,5.9427847848168785e-06,1.44e-05,9.54e-05,1.83114127983854e-05,9.092590334041855e-05
Run_699_1,14,8.408330434377934e-06,1.32e-05,7.08e-05,1.8212486781769703e-05,7.755092563699751e-05
Run_699_1,15,7.647222177986217e-07,2.14e-05,8.66e-05,2.0666631019978893e-05,8.638327434499432e-05
Run_699_1,16,2.0619282143323844e-06,9.82e-05,7.6e-06,9.802777943335064e-05,9.654723348162207e-06
Run_699_1,17,2.3264229338186984e-06,9.32e-05,5.4e-06,9.328541539042354e-05,7.724854377821628e-06
Run_699_1,18,5.6953379056380836e-06,7.48e-05,1.3e-05,8.049166057831225e-05,1.2795369306592836e-05
Run_699_1,19,3.769771544478195e-06,8.66e-05,1.76e-05,8.692304151695945e-05,1.3844095092274294e-05
Run_699_1,20,3.055375859197989e-06,8.4e-05,2.8e-06,8.703391247440073e-05,2.438479960935128e-06
Run_699_1,21,3.32944458374711e-06,7e-05,8.86e-05,7.313847137951127e-05,8.748860509438292e-05
Run_699_1,22,5.649993105194261e-06,6.62e-05,7.86e-05,7.042127530834496e-05,8.235543031620875e-05
Run_699_1,23,3.761253938419415e-06,9.6e-05,2.1e-05,9.973278559730674e-05,2.146189054311046e-05
Run_699_1,24,1.9183148690692347e-06,9.44e-05,1.42e-05,9.483943300746223e-05,1.2332694302251285e-05
Run_699_1,25,4.700213689226806e-06,8e-06,4.86e-05,1.0405074520918544e-05,4.456172991576548e-05
Run_699_1,26,2.471183760246629e-06,7.42e-05,9.54e-05,7.485320048518978e-05,9.30167085148781e-05
Run_699_1,27,7.594442294946539e-06,4.7e-05,9.08e-05,3.941681241474489e-05,9.038669645766624e-05
Run_699_1,28,2.8886038687160023e-06,3.06e-05,8.22e-05,3.0131185068095404e-05,8.505030610110289e-05
Run_699_1,29,4.753029626773358e-06,4.26e-05,9.74e-05,3.786923684435026e-05,9.78595330218082e-05
Run_699_1,30,5.582515922715488e-06,4.16e-05,8.18e-05,3.796433840637787e-05,8.603632491719332e-05
Run_699_1,31,4.184486568422907e-06,8.62e-05,3.6e-05,8.799559680340731e-05,3.977965077234725e-05
Run_699_1,32,2.8484401343692054e-06,8.96e-05,4.7e-05,9.213164770898844e-05,4.569448436368658e-05
Run_699_1,33,7.040812302753092e-06,9.58e-05,5.48e-05,9.559494079135684e-05,4.7762174440670616e-05
Run_699_1,34,1.7002798430471127e-06,9.32e-05,3.76e-05,9.338220692060083e-05,3.929048874079583e-05
Run_699_1,35,1.29281821021149e-06,9.8e-05,3.9e-05,9.925620864959548e-05,3.9305481183276354e-05
Run_699_1,36,4.3136427147324356e-06,9.36e-05,2.88e-05,9.779405740100996e-05,2.9808660491641133e-05
Run_699_1,37,2.3556414500947226e-06,9.54e-05,8.56e-05,9.73007734117172e-05,8.42085593513508e-05
Run_699_1,38,3.7504965676216187e-06,8.6e-05,7.72e-05,8.607897656033367e-05,8.094966494591975e-05
Run_699_1,39,7.4042391604570394e-06,6.08e-05,4.2e-06,5.37327381321003e-05,1.991704902922513e-06
Run_699_1,40,6.768300243222018e-06,4.88e-05,1.26e-05,5.094569803338568e-05,6.180820291351547e-06
Run_699_1,41,1.03911579679434e-05,3.82e-05,4e-06,4.81991186554355e-05,1.1726708664756651e-06
Run_699_1,42,5.4335648568401215e-06,5.56e-05,2.54e-05,5.831681585377233e-05,3.010558590083948e-05
Run_699_1,43,2.149094749846621e-06,5.24e-05,3.84e-05,5.391056751989657e-05,3.9928657584827886e-05
Run_699_1,44,1.99217265315332e-06,6.34e-05,4.58e-05,6.536287198019291e-05,4.6140419549006046e-05
Run_699_1,45,3.6880573017189123e-06,6.92e-05,2.96e-05,6.708476461808179e-05,3.262118287097016e-05
Run_699_1,46,4.241304947392274e-06,2.08e-05,4.64e-05,2.350889700726418e-05,4.3136482777614105e-05
Run_699_1,47,5.642649730263289e-06,2.68e-05,5.06e-05,2.746452235856036e-05,4.499661655663172e-05
Run_699_1,48,4.088927935561142e-06,2.88e-05,3.1e-05,2.8104361349407953e-05,3.5029319859481844e-05
Run_699_1,49,3.833462630378443e-07,3.9e-05,4.36e-05,3.871027027111844e-05,4.385102000236495e-05
Run_699_1,50,2.6892893068995653e-06,1.9e-05,3.62e-05,2.141802558209319e-05,3.737704259079578e-05
Run_699_1,51,6.9084480134298915e-06,3.82e-05,3.08e-05,3.505685996847983e-05,3.6952017936947095e-05
Run_699_1,52,4.2330949717751485e-06,2.52e-05,7.82e-05,2.2760321779097087e-05,8.165934433361585e-05
Run_699_1,53,8.91808797141313e-06,7.2e-06,8.78e-05,1.6111779014991673e-05,8.746460791032347e-05
Run_699_1,54,7.37693604189672e-07,2.72e-05,9.5e-05,2.793409476572253e-05,9.5072778627365e-05
Run_699_1,55,7.341607570119196e-06,8.8e-06,2.5e-05,1.6003684327677938e-05,2.6416380535307762e-05
Run_699_1,56,9.569748332997626e-06,1.86e-05,1.16e-05,1.981145394510956e-05,2.1092758423966625e-05
Run_700_1,1,4.563242667847769e-06,9.26e-05,1.34e-05,8.877403958682117e-05,1.588700835592783e-05
Run_700_1,2,4.50526420573533e-06,2.42e-05,8.38e-05,2.6713162498532198e-05,8.753917368137018e-05
Run_700_1,3,5.8432685148018035e-06,4.66e-05,8.18e-05,4.078033182129339e-05,8.127535800223032e-05
Run_700_1,4,4.902012175163728e-06,3.52e-05,9.46e-05,3.140438441897387e-05,9.1497899787801e-05
Run_700_1,5,8.007230626014496e-06,2.96e-05,7.4e-05,3.4398573321064626e-05,8.041010424100508e-05
Run_700_1,6,1.2668714528066383e-06,4.04e-05,3.42e-05,4.061297531068602e-05,3.295115861896933e-05
Run_700_1,7,8.1260823223496e-07,3.46e-05,2.98e-05,3.448345303748537e-05,2.899579297153989e-05
Run_700_1,8,4.215511225771319e-06,2.54e-05,3.36e-05,2.7895708869342724e-05,3.020265219118088e-05
Run_700_1,9,4.3431085838943926e-06,2.66e-05,2.34e-05,3.04325679305292e-05,2.544304068226168e-05
Run_700_1,10,7.397882608476375e-06,8.34e-05,4.6e-05,7.91538559199984e-05,5.205796397650767e-05
Run_700_1,11,5.212032430588119e-06,7.22e-05,6.54e-05,7.645176455291717e-05,6.238540545942586e-05
Run_700_1,12,8.352387493535685e-07,8.64e-05,6.48e-05,8.588277323123456e-05,6.414417972119324e-05
Run_700_1,13,5.583970816561649e-06,6.6e-05,5.64e-05,7.12346999259254e-05,5.445612583593257e-05
Run_700_1,14,9.063418989196295e-06,9.14e-05,5.22e-05,8.433389601515643e-05,5.7875890965223166e-05
Run_700_1,15,4.593900534376757e-06,6.64e-05,1.4e-05,7.007842631616968e-05,1.675192695329244e-05
Run_700_1,16,6.493463633862366e-06,8.3e-05,3.16e-05,7.927616779027967e-05,2.628040004905045e-05
Run_700_1,17,3.603171422715644e-06,8.58e-05,2.26e-05,8.324553015265435e-05,2.0058833319029117e-05
Run_700_1,18,6.493267705290556e-06,7.66e-05,8.4e-06,7.640528820498403e-05,1.4890347664759642e-05
Run_700_1,19,1.7870722475301622e-06,7.48e-05,9.62e-05,7.547001573203402e-05,9.454328453356666e-05
Run_700_1,20,7.634376014208112e-06,6.14e-05,9.2e-05,6.888751539414673e-05,9.050976164700684e-05
Run_700_1,21,1.8471336932851166e-06,8.24e-05,8.54e-05,8.067107872325905e-05,8.605018005175607e-05
Run_700_1,22,7.579814128835001e-06,6.6e-05,7.82e-05,7.169857582767161e-05,8.319798116882842e-05
Run_700_1,23,5.57785191676785e-07,7.66e-05,8.92e-05,7.696893921254392e-05,8.961833978713646e-05
Run_700_1,24,4.589887126744365e-06,8.98e-05,9.44e-05,8.521921864590043e-05,9.411102591433264e-05
Run_700_1,25,7.530091645012538e-07,4.2e-05,5.26e-05,4.125459752420117e-05,5.270676118627968e-05
Run_700_1,26,7.93408183378943e-06,2.86e-05,5.7e-05,3.582183298145362e-05,5.3714458502277555e-05
Run_700_1,27,3.169494673220208e-06,4.74e-05,4.52e-05,4.424435846414563e-05,4.549601179159276e-05
Run_700_1,28,5.567866244399618e-06,4.88e-05,6.18e-05,4.48643482372378e-05,5.7861500321468656e-05
Run_700_1,29,5.090879181562469e-06,3.5e-05,4.44e-05,3.9248879493409206e-05,4.720429561418779e-05
Run_700_1,30,1.4082120374496767e-06,8.62e-05,7.6e-05,8.504118360748664e-05,7.680012855895818e-05
Run_700_1,31,3.248339667941896e-06,7.84e-05,7.64e-05,8.100398389032185e-05,7.834190074341332e-05
Run_700_1,32,9.913299920488814e-06,7e-06,8.14e-05,1.1105575715454552e-05,9.042317922676e-05
Run_700_1,33,6.63623336622215e-06,1.66e-05,8.32e-05,1.6355974247016772e-05,8.983174522451225e-05
Run_700_1,34,3.286293094587745e-06,1.62e-05,9.78e-05,1.341319191318521e-05,9.954167246943815e-05
Run_700_1,35,3.6546160291934316e-06,4.6e-06,9.42e-05,8.23248212859573e-06,9.4601611636124e-05
Run_700_1,36,2.1830513510961227e-06,5.04e-05,3.42e-05,5.256989079134052e-05,3.396065264743852e-05
Run_700_1,37,3.347793099522959e-06,6.18e-05,2.62e-05,6.033054704139704e-05,2.9208060278595916e-05
Run_700_1,38,6.61907140996198e-07,6.8e-05,4.28e-05,6.757976348153262e-05,4.331139254183863e-05
Run_700_1,39,3.889947493651512e-06,5.46e-05,2.78e-05,5.654958612531428e-05,3.116612617757382e-05
Run_700_1,40,2.6678426868409404e-06,5.84e-05,3.98e-05,5.874738269298432e-05,3.715487053883073e-05
Run_700_1,41,5.228953142824107e-06,1.54e-05,4.6e-05,1.1393233634188128e-05,4.264027169853739e-05
Run_700_1,42,9.117955205566165e-06,7.2e-06,5.96e-05,1.4016614265890306e-06,5.2563212599573184e-05
Run_700_1,43,4.8687862869129e-06,5.48e-05,6.2e-06,5.005551114684026e-05,5.106882700770815e-06
Run_700_1,44,8.181128534916644e-07,4.32e-05,6.6e-06,4.388189896240201e-05,7.05202040454313e-06
Run_700_1,45,6.481712547485403e-07,3.62e-05,2.4e-06,3.5828470372663084e-05,2.9311230662409498e-06
Run_700_1,46,6.601177593273663e-06,2.66e-05,5.6e-06,3.313794607516063e-05,6.511486004407076e-06
Run_700_1,47,1.3146192474808053e-06,7e-06,3.84e-05,7.927159400711901e-06,3.746801329863643e-05
Run_700_1,48,6.05613458404888e-06,3.4e-06,8.4e-06,8.354579106256798e-07,1.3886336662285729e-05
Run_700_1,49,6.423688926381519e-06,1.3e-05,1.18e-05,8.886453877801551e-06,1.673381370984583e-05
Run_700_1,50,3.7084117311988637e-06,9.52e-05,8.3e-05,9.617754016248876e-05,7.942274787038784e-05
Run_700_1,51,1.065403361335954e-06,9.64e-05,7.32e-05,9.735587400937634e-05,7.272947986170117e-05
Run_700_1,52,4.124132957913334e-06,9.54e-05,6.5e-05,9.531496674975436e-05,6.912325623759907e-05
Run_700_1,53,2.953161379003729e-06,4.56e-05,1.58e-05,4.264839978051538e-05,1.5703988152931204e-05
Run_700_1,54,1.9638024849584867e-06,4.4e-05,2.34e-05,4.2049784747769097e-05,2.316939065523035e-05
Run_700_1,55,2.9067439050696587e-06,3e-05,1.96e-05,3.249083550726754e-05,2.1098298570177137e-05
Run_700_1,56,3.1972556443598047e-06,3.08e-05,1.38e-05,3.3897346885150674e-05,1.4593023283667026e-05
Run_700_1,57,1.7056357823207523e-06,3.4e-06,3.3e-05,4.901282241429056e-06,3.380953384951012e-05
Run_700_1,58,3.0420378327743417e-06,1.5e-05,2.84e-05,1.1989060520460793e-05,2.8833863603662e-05
Run_700_1,59,1.7832583643961108e-06,6.2e-06,2.4e-05,7.899173178801969e-06,2.4541129284578744e-05
Run_701_1,1,4.726490818388454e-06,9.52e-05,4.3e-05,9.974507351718712e-05,4.429692797782863e-05
Run_701_1,2,2.3710412853128063e-06,9.44e-05,5.4e-05,9.675028732474258e-05,5.4313027583149116e-05
Run_701_1,3,1.0070677552342618e-05,7.9e-05,7e-06,6.901140613611819e-05,5.716824647337615e-06
Run_701_1,4,1.121689220534978e-06,3.76e-05,8.04e-05,3.855724865768324e-05,8.098468941740723e-05
Run_701_1,5,4.981364660300836e-06,4.7e-05,7.08e-05,4.20321133182098e-05,7.116619092804936e-05
Run_701_1,6,7.01850891381586e-06,4.78e-05,8.96e-05,4.299125054936014e-05,8.448772104690252e-05
Run_701_1,7,8.05685798456803e-06,9.1e-05,2.3e-05,9.289737193980772e-05,3.0830257997379646e-05
Run_701_1,8,2.9022343519656075e-06,2.48e-05,5.6e-06,2.2682078375448435e-05,3.6157187129879768e-06
Run_701_1,9,1.512758550688084e-06,1.54e-05,1.06e-05,1.6703232526143352e-05,1.1368129816816095e-05
Run_701_1,10,7.033382466224604e-06,1.14e-05,3e-06,1.839076718028653e-05,3.773073830383884e-06
Run_701_1,11,1.65534212126371e-06,8.68e-05,6.5e-05,8.82423073684475e-05,6.418765340318808e-05
Run_701_1,12,5.783856319708845e-06,6.84e-05,6.7e-05,7.262392043499527e-05,6.304886217832568e-05
Run_701_1,13,4.1880396328586e-07,7.56e-05,5.68e-05,7.52447833435086e-05,5.65781489539916e-05
Run_701_1,14,4.464723401495684e-06,5.96e-05,4.12e-05,6.327966939296379e-05,4.372859411736022e-05
Run_701_1,15,4.541861512852988e-06,7.86e-05,3.98e-05,7.842203116773728e-05,4.433837339766995e-05
Run_701_1,16,3.715498192464834e-06,6.44e-05,5.32e-05,6.73457113404952e-05,5.093555492080567e-05
Run_701_1,17,2.5228824593402654e-06,8.26e-05,5.12e-05,8.008535593410779e-05,5.0996281749664165e-05
Run_701_1,18,7.666078836117275e-07,1.36e-05,3.16e-05,1.344756304512809e-05,3.084870071076499e-05
Run_701_1,19,3.891258229595925e-06,6e-06,3.4e-05,9.450835741428291e-06,3.220177217931679e-05
Run_701_1,20,4.629786686138028e-07,1.36e-05,2.24e-05,1.3548554686922438e-05,2.1939888462051035e-05
Run_701_1,21,3.3083087326596583e-06,1.86e-05,1.72e-05,1.531031046188197e-05,1.6849501193455774e-05
Run_701_1,22,3.2925812978931055e-06,3.6e-06,1.78e-05,4.12483394231142e-06,2.105048318504085e-05
Run_701_1,23,6.872763585814099e-06,2.54e-05,3.14e-05,1.8637318077619576e-05,3.0174841837475146e-05
Run_701_1,24,7.0075986072799225e-06,6.88e-05,8.62e-05,7.571802922975018e-05,8.50831697456311e-05
Run_701_1,25,5.369727182085527e-07,8.1e-05,8.66e-05,8.135769772775855e-05,8.70004897447584e-05
Run_701_1,26,3.3742732918129706e-06,8.7e-05,9.5e-05,8.535847536409294e-05,9.205192993340516e-05
Run_701_1,27,4.910552999772786e-06,2.84e-05,5.4e-05,2.725192227847305e-05,5.8774457907334714e-05
Run_701_1,28,4.050292430463025e-06,4.48e-05,5.3e-05,4.398572063425109e-05,5.6967595983310506e-05
Run_701_1,29,5.596008390964008e-06,4.8e-06,6.98e-05,5.642360524752153e-06,6.426775464588936e-05
Run_701_1,30,2.805845409250793e-06,8.82e-05,7.94e-05,8.984454813483817e-05,8.167337412073201e-05
Run_701_1,31,2.3331634830832046e-06,9.68e-05,8.48e-05,9.751415278465913e-05,8.257882066483667e-05
Run_701_1,32,3.027754081550498e-06,9.66e-05,6.86e-05,9.95913498283613e-05,6.813189639746255e-05
Run_701_1,33,3.6719755887849303e-06,3.58e-05,7.2e-06,3.4499448708726726e-05,3.766056048302498e-06
Run_701_1,34,1.3837282910768274e-06,1.6e-05,5.9e-05,1.4937977365985717e-05,5.811297581297478e-05
Run_701_1,35,4.872063926468886e-06,1.92e-05,4.44e-05,1.4613111749175318e-05,4.604239553032937e-05
Run_701_1,36,4.922989773168249e-06,5.4e-06,4.64e-05,1.0031272145294496e-05,4.80694749542711e-05
Run_701_1,37,2.323782183892216e-06,9.4e-06,5.4e-05,1.1717778075682504e-05,5.383306159800576e-05
Run_701_1,38,4.825201130063885e-06,5.26e-05,6.8e-06,5.632225776998152e-05,9.870401120274347e-06
Run_701_1,39,2.2234016067102734e-06,6.36e-05,1.4e-05,6.167166630780475e-05,1.2893182997841796e-05
Run_701_1,40,3.3131490082110645e-06,6.08e-05,5.2e-06,6.11309511330293e-05,8.496578180197853e-06
Run_701_1,41,9.809685592938802e-06,2.46e-05,8.98e-05,3.009291021036149e-05,8.167240079400949e-05
Run_701_1,42,1.3770510890768322e-05,1.2e-05,8.42e-05,2.1455565351852644e-05,7.418904329898422e-05
Run_701_1,43,8.885147306598139e-07,3.18e-05,6.68e-05,3.0931048029589053e-05,6.661457912814783e-05
Run_701_1,44,2.4846294061656835e-06,2.02e-05,6.84e-05,2.178365499166084e-05,7.031452870267618e-05
Run_701_1,45,2.3361889593057446e-06,5.66e-05,2.28e-05,5.674266195809622e-05,2.046817101414057e-05
Run_701_1,46,4.45009039290394e-06,4.48e-05,1.4e-05,4.810887667895505e-05,1.697567465097973e-05
Run_701_1,47,1.051820562884298e-06,5.18e-05,2.12e-05,5.15922227038642e-05,2.016890587640277e-05
Run_701_1,48,4.935607045022401e-06,6.82e-05,2.5e-05,6.366330315841167e-05,2.3056138206971184e-05
Run_701_1,49,6.566014987124301e-06,4.18e-05,2.88e-05,4.594375987005394e-05,2.3706689980918944e-05
Run_702_1,1,1.240807725194586e-06,6.18e-05,8.14e-05,6.216288042555769e-05,8.258655872490561e-05
Run_702_1,2,8.54929500173091e-06,5.02e-05,7.16e-05,5.462089017938857e-05,7.891752519971109e-05
Run_702_1,3,1.419055359359609e-06,7.18e-05,7.84e-05,7.258556316499925e-05,7.958178197089125e-05
Run_702_1,4,7.61126880920351e-06,8.94e-05,9.48e-05,8.178991440671578e-05,9.493420189582156e-05
Run_702_1,5,1.5334633911040759e-06,7.06e-05,8.76e-05,7.12989152471449e-05,8.623507236486149e-05
Run_702_1,6,1.613517562193706e-06,7.44e-05,9.2e-05,7.601350567340513e-05,9.199380601929524e-05
Run_702_1,7,3.242097320104154e-06,7.42e-05,9.78e-05,7.744077455755295e-05,9.770739708350147e-05
Run_702_1,8,1.673987941461547e-06,6.84e-05,8.18e-05,6.986337383333876e-05,8.261287923583895e-05
Run_702_1,9,2.0339119704173522e-07,7.76e-05,8.32e-05,7.772595487630668e-05,8.335969767740528e-05
Run_702_1,10,6.69260972709763e-06,8.98e-05,8.38e-05,8.310831963313438e-05,8.3688470510864e-05
Run_702_1,11,5.483985215590996e-07,5.8e-05,9.44e-05,5.745975514851301e-05,9.43057851450672e-05
Run_702_1,12,7.1600404095294324e-06,4.74e-05,9.7e-05,5.432810472454999e-05,9.880763480597232e-05
Run_702_1,13,5.179496171169262e-06,4.48e-05,8.38e-05,4.99768164824362e-05,8.396658839795723e-05
Run_702_1,14,1.4997444245316557e-06,6.3e-05,9.08e-05,6.201193307050052e-05,8.967174600300143e-05
Run_702_1,15,8.681730331648283e-08,2.8e-05,4.08e-05,2.7942976364231192e-05,4.07345358944241e-05
Run_702_1,16,1.9626059594691308e-05,2.52e-05,1.32e-05,3.101412086553942e-05,3.1945085056496114e-05
Run_702_1,17,7.525728917184315e-07,3.22e-05,3.8e-05,3.20114601433208e-05,3.7271426956446485e-05
Run_702_1,18,5.36343863705833e-06,4.04e-05,3.06e-05,3.7386143517523655e-05,3.503656884501136e-05
Run_702_1,19,7.45040485616845e-06,4.26e-05,5.1e-05,3.962165739711601e-05,4.4170797421318897e-05
Run_702_1,20,1.6337009030480014e-05,1e-05,3.02e-05,2.4683487750461243e-05,3.736191675070579e-05
Run_702_1,21,1.0036862487592803e-05,2.04e-05,5.24e-05,2.7487224731154004e-05,4.529297149260208e-05
Run_702_1,22,8.908512781368037e-06,9.62e-05,5.66e-05,9.888753507470812e-05,6.5093453667267e-05
Run_702_1,23,1.8704061235273805e-05,7.5e-05,1.36e-05,6.20176706837835e-05,2.706480717344952e-05
Run_702_1,24,9.815980416249327e-07,6.16e-05,3.2e-05,6.062895364671788e-05,3.2143539872855575e-05
Run_702_1,25,1.4780773321614287e-05,4.86e-05,1.74e-05,5.604480452279406e-05,3.0168952408178585e-05
Run_702_1,26,5.191108102523017e-06,5.48e-05,4.06e-05,5.675811743941662e-05,3.579236238620956e-05
Run_702_1,27,4.548025892833837e-06,4.9e-05,3.24e-05,5.3490178456158824e-05,3.312307465294685e-05
Run_702_1,28,6.549949652140742e-06,7.24e-05,4.34e-05,6.58595375174106e-05,4.304759262292194e-05
